source_id,target_id,source_name,target_name,type,timepoints_present,first_appearance,last_appearance,timepoint_list
62,198,AWBL,SIAVL,chemical,1,7,7,[np.int64(7)]
63,123,AWBR,HSNR,chemical,1,7,7,[np.int64(7)]
63,201,AWBR,SIBDR,chemical,1,7,7,[np.int64(7)]
64,21,AWCL,AIZR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
65,38,AWCR,ASKL,chemical,1,7,7,[np.int64(7)]
65,66,AWCR,BAGL,chemical,1,7,7,[np.int64(7)]
65,133,AWCR,IL2R,chemical,1,7,7,[np.int64(7)]
65,137,AWCR,OLLR,chemical,1,7,7,[np.int64(7)]
66,13,BAGL,AIBR,chemical,1,7,7,[np.int64(7)]
66,185,BAGL,RMFR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
67,12,BAGR,AIBL,chemical,1,7,7,[np.int64(7)]
67,18,BAGR,AIYL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
67,46,BAGR,AVDL,chemical,1,7,7,[np.int64(7)]
67,148,BAGR,PVPL,chemical,1,7,7,[np.int64(7)]
67,157,BAGR,RIBR,electrical,1,7,7,[np.int64(7)]
67,160,BAGR,RID,chemical,1,7,7,[np.int64(7)]
67,164,BAGR,RIGR,chemical,1,7,7,[np.int64(7)]
67,184,BAGR,RMFL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
67,218,BAGR,URXL,chemical,1,7,7,[np.int64(7)]
68,142,BDUL,PLNL,chemical,1,7,7,[np.int64(7)]
68,147,BDUL,PVNR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
68,150,BDUL,PVQL,chemical,1,7,7,[np.int64(7)]
68,160,BDUL,RID,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
69,123,BDUR,HSNR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
69,146,BDUR,PVNL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
69,147,BDUR,PVNR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
69,147,BDUR,PVNR,electrical,1,7,7,[np.int64(7)]
70,78,BWM-DL01,BWM-DR01,electrical,1,7,7,[np.int64(7)]
71,87,BWM-DL02,BWM-VL02,electrical,1,7,7,[np.int64(7)]
72,80,BWM-DL03,BWM-DR03,electrical,1,7,7,[np.int64(7)]
74,82,BWM-DL05,BWM-DR05,electrical,1,7,7,[np.int64(7)]
76,103,BWM-DL07,CEPDL,electrical,1,7,7,[np.int64(7)]
79,95,BWM-DR02,BWM-VR02,electrical,1,7,7,[np.int64(7)]
79,174,BWM-DR02,RMDDL,electrical,2,7,8,"[np.int64(7), np.int64(8)]"
82,152,BWM-DR05,PVR,electrical,1,7,7,[np.int64(7)]
83,174,BWM-DR06,RMDDL,electrical,1,7,7,[np.int64(7)]
84,152,BWM-DR07,PVR,electrical,1,7,7,[np.int64(7)]
86,94,BWM-VL01,BWM-VR01,electrical,1,7,7,[np.int64(7)]
88,96,BWM-VL03,BWM-VR03,electrical,1,7,7,[np.int64(7)]
89,182,BWM-VL04,RMER,electrical,1,7,7,[np.int64(7)]
90,183,BWM-VL05,RMEV,electrical,1,7,7,[np.int64(7)]
91,177,BWM-VL06,RMDR,electrical,1,7,7,[np.int64(7)]
95,181,BWM-VR02,RMEL,electrical,1,7,7,[np.int64(7)]
97,110,BWM-VR04,CEPshVR,electrical,1,7,7,[np.int64(7)]
97,178,BWM-VR04,RMDVL,electrical,1,7,7,[np.int64(7)]
97,187,BWM-VR04,RMGR,electrical,1,7,7,[np.int64(7)]
102,108,CANR,CEPshDR,electrical,1,7,7,[np.int64(7)]
103,2,CEPDL,ADEL,chemical,1,7,7,[np.int64(7)]
103,76,CEPDL,BWM-DL07,chemical,1,7,7,[np.int64(7)]
103,189,CEPDL,RMHR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
103,194,CEPDL,SDQL,chemical,1,7,7,[np.int64(7)]
103,205,CEPDL,SMBDR,chemical,1,7,7,[np.int64(7)]
103,218,CEPDL,URXL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
104,44,CEPDR,AVBL,chemical,1,7,7,[np.int64(7)]
104,47,CEPDR,AVDR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
104,55,CEPDR,AVJR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
104,171,CEPDR,RIS,chemical,1,7,7,[np.int64(7)]
104,177,CEPDR,RMDR,chemical,1,7,7,[np.int64(7)]
104,179,CEPDR,RMDVR,electrical,1,7,7,[np.int64(7)]
104,188,CEPDR,RMHL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
104,189,CEPDR,RMHR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
104,196,CEPDR,SIADL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
104,219,CEPDR,URXR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
105,48,CEPVL,AVEL,chemical,1,7,7,[np.int64(7)]
105,90,CEPVL,BWM-VL05,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
105,126,CEPVL,IL1L,chemical,1,7,7,[np.int64(7)]
105,208,CEPVL,SMDDL,chemical,1,7,7,[np.int64(7)]
105,218,CEPVL,URXL,chemical,1,7,7,[np.int64(7)]
105,218,CEPVL,URXL,electrical,1,7,7,[np.int64(7)]
106,24,CEPVR,ALMR,chemical,1,7,7,[np.int64(7)]
106,45,CEPVR,AVBR,chemical,1,7,7,[np.int64(7)]
106,49,CEPVR,AVER,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
106,94,CEPVR,BWM-VR01,chemical,1,7,7,[np.int64(7)]
106,177,CEPVR,RMDR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
106,187,CEPVR,RMGR,chemical,1,7,7,[np.int64(7)]
106,219,CEPVR,URXR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
112,154,DVA,RIAL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
112,155,DVA,RIAR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
112,185,DVA,RMFR,chemical,1,7,7,[np.int64(7)]
112,198,DVA,SIAVL,chemical,1,7,7,[np.int64(7)]
112,204,DVA,SMBDL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
112,205,DVA,SMBDR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
112,206,DVA,SMBVL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
112,207,DVA,SMBVR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
112,219,DVA,URXR,chemical,1,7,7,[np.int64(7)]
113,56,DVC,AVKL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
113,58,DVC,AVL,chemical,1,7,7,[np.int64(7)]
113,136,DVC,OLLL,chemical,1,7,7,[np.int64(7)]
113,160,DVC,RID,chemical,1,7,7,[np.int64(7)]
113,166,DVC,RIML,chemical,1,7,7,[np.int64(7)]
113,172,DVC,RIVL,chemical,1,7,7,[np.int64(7)]
113,184,DVC,RMFL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
113,193,DVC,SAAVR,chemical,1,7,7,[np.int64(7)]
114,12,FLPL,AIBL,chemical,1,7,7,[np.int64(7)]
114,13,FLPL,AIBR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
114,165,FLPL,RIH,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
115,1,FLPR,ADAR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
115,47,FLPR,AVDR,chemical,1,7,7,[np.int64(7)]
115,149,FLPR,PVPR,chemical,1,7,7,[np.int64(7)]
122,6,HSNL,ADLL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
122,10,HSNL,AIAL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
122,20,HSNL,AIZL,chemical,1,7,7,[np.int64(7)]
122,21,HSNL,AIZR,chemical,1,7,7,[np.int64(7)]
122,27,HSNL,AQR,chemical,1,7,7,[np.int64(7)]
122,29,HSNL,ASER,chemical,1,7,7,[np.int64(7)]
122,33,HSNL,ASHR,chemical,1,7,7,[np.int64(7)]
122,43,HSNL,AVAR,chemical,1,7,7,[np.int64(7)]
122,44,HSNL,AVBL,chemical,1,7,7,[np.int64(7)]
122,45,HSNL,AVBR,chemical,1,7,7,[np.int64(7)]
122,47,HSNL,AVDR,chemical,1,7,7,[np.int64(7)]
122,52,HSNL,AVHL,chemical,1,7,7,[np.int64(7)]
122,60,HSNL,AWAL,chemical,1,7,7,[np.int64(7)]
122,61,HSNL,AWAR,chemical,1,7,7,[np.int64(7)]
122,62,HSNL,AWBL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
122,63,HSNL,AWBR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
122,146,HSNL,PVNL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
122,147,HSNL,PVNR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
122,150,HSNL,PVQL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
122,161,HSNL,RIFL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
122,167,HSNL,RIMR,chemical,1,7,7,[np.int64(7)]
123,10,HSNR,AIAL,chemical,1,7,7,[np.int64(7)]
123,11,HSNR,AIAR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
123,20,HSNR,AIZL,chemical,1,7,7,[np.int64(7)]
123,21,HSNR,AIZR,chemical,1,7,7,[np.int64(7)]
123,24,HSNR,ALMR,chemical,1,7,7,[np.int64(7)]
123,29,HSNR,ASER,chemical,1,7,7,[np.int64(7)]
123,33,HSNR,ASHR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
123,38,HSNR,ASKL,chemical,1,7,7,[np.int64(7)]
123,39,HSNR,ASKR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
123,44,HSNR,AVBL,chemical,1,7,7,[np.int64(7)]
123,47,HSNR,AVDR,chemical,1,7,7,[np.int64(7)]
123,51,HSNR,AVFR,chemical,1,7,7,[np.int64(7)]
123,62,HSNR,AWBL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
123,63,HSNR,AWBR,chemical,1,7,7,[np.int64(7)]
123,69,HSNR,BDUR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
123,146,HSNR,PVNL,electrical,1,7,7,[np.int64(7)]
123,150,HSNR,PVQL,chemical,1,7,7,[np.int64(7)]
123,162,HSNR,RIFR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
123,167,HSNR,RIMR,chemical,1,7,7,[np.int64(7)]
124,72,IL1DL,BWM-DL03,chemical,1,7,7,[np.int64(7)]
124,136,IL1DL,OLLL,electrical,1,7,7,[np.int64(7)]
124,175,IL1DL,RMDDR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
125,80,IL1DR,BWM-DR03,chemical,1,7,7,[np.int64(7)]
125,125,IL1DR,IL1DR,electrical,1,7,7,[np.int64(7)]
125,129,IL1DR,IL1VR,electrical,2,7,8,"[np.int64(7), np.int64(8)]"
125,152,IL1DR,PVR,chemical,1,7,7,[np.int64(7)]
126,49,IL1L,AVER,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
126,86,IL1L,BWM-VL01,chemical,1,7,7,[np.int64(7)]
126,124,IL1L,IL1DL,chemical,1,7,7,[np.int64(7)]
126,132,IL1L,IL2L,electrical,1,7,7,[np.int64(7)]
126,180,IL1L,RMED,chemical,1,7,7,[np.int64(7)]
126,183,IL1L,RMEV,chemical,1,7,7,[np.int64(7)]
126,189,IL1L,RMHR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
127,48,IL1R,AVEL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
127,78,IL1R,BWM-DR01,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
127,119,IL1R,GLRR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
127,129,IL1R,IL1VR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
127,169,IL1R,RIPR,chemical,1,7,7,[np.int64(7)]
127,171,IL1R,RIS,chemical,1,7,7,[np.int64(7)]
127,176,IL1R,RMDL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
127,184,IL1R,RMFL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
128,88,IL1VL,BWM-VL03,chemical,1,7,7,[np.int64(7)]
128,128,IL1VL,IL1VL,electrical,1,7,7,[np.int64(7)]
128,152,IL1VL,PVR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
128,183,IL1VL,RMEV,chemical,1,7,7,[np.int64(7)]
130,0,IL2DL,ADAL,chemical,1,7,7,[np.int64(7)]
130,72,IL2DL,BWM-DL03,chemical,1,7,7,[np.int64(7)]
130,103,IL2DL,CEPDL,chemical,1,7,7,[np.int64(7)]
130,132,IL2DL,IL2L,chemical,1,7,7,[np.int64(7)]
130,188,IL2DL,RMHL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
130,220,IL2DL,URYDL,chemical,1,7,7,[np.int64(7)]
131,158,IL2DR,RICL,chemical,1,7,7,[np.int64(7)]
131,179,IL2DR,RMDVR,chemical,1,7,7,[np.int64(7)]
131,189,IL2DR,RMHR,chemical,1,7,7,[np.int64(7)]
132,124,IL2L,IL1DL,chemical,1,7,7,[np.int64(7)]
132,159,IL2L,RICR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
132,182,IL2L,RMER,chemical,1,7,7,[np.int64(7)]
132,191,IL2L,SAADR,electrical,1,7,7,[np.int64(7)]
132,200,IL2L,SIBDL,chemical,1,7,7,[np.int64(7)]
132,206,IL2L,SMBVL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
133,95,IL2R,BWM-VR02,chemical,1,7,7,[np.int64(7)]
133,97,IL2R,BWM-VR04,chemical,1,7,7,[np.int64(7)]
133,119,IL2R,GLRR,chemical,1,7,7,[np.int64(7)]
133,129,IL2R,IL1VR,chemical,1,7,7,[np.int64(7)]
133,158,IL2R,RICL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
133,159,IL2R,RICR,chemical,1,7,7,[np.int64(7)]
133,207,IL2R,SMBVR,chemical,1,7,7,[np.int64(7)]
133,215,IL2R,URAVR,chemical,1,7,7,[np.int64(7)]
133,217,IL2R,URBR,chemical,1,7,7,[np.int64(7)]
133,219,IL2R,URXR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
134,67,IL2VL,BAGR,chemical,1,7,7,[np.int64(7)]
134,174,IL2VL,RMDDL,chemical,1,7,7,[np.int64(7)]
135,133,IL2VR,IL2R,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
135,141,IL2VR,OLQVR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
135,175,IL2VR,RMDDR,chemical,1,7,7,[np.int64(7)]
135,178,IL2VR,RMDVL,chemical,1,7,7,[np.int64(7)]
135,223,IL2VR,URYVR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
136,2,OLLL,ADEL,chemical,1,7,7,[np.int64(7)]
136,124,OLLL,IL1DL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
136,137,OLLL,OLLR,chemical,1,7,7,[np.int64(7)]
136,140,OLLL,OLQVL,chemical,1,7,7,[np.int64(7)]
136,157,OLLL,RIBR,chemical,1,7,7,[np.int64(7)]
136,218,OLLL,URXL,chemical,1,7,7,[np.int64(7)]
137,129,OLLR,IL1VR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
137,133,OLLR,IL2R,chemical,1,7,7,[np.int64(7)]
137,181,OLLR,RMEL,chemical,1,7,7,[np.int64(7)]
137,223,OLLR,URYVR,chemical,1,7,7,[np.int64(7)]
138,130,OLQDL,IL2DL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
138,165,OLQDL,RIH,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
138,188,OLQDL,RMHL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
139,165,OLQDR,RIH,chemical,1,7,7,[np.int64(7)]
139,189,OLQDR,RMHR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
139,204,OLQDR,SMBDL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
140,180,OLQVL,RMED,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
140,186,OLQVL,RMGL,electrical,1,7,7,[np.int64(7)]
141,129,OLQVR,IL1VR,chemical,1,7,7,[np.int64(7)]
141,149,OLQVR,PVPR,chemical,1,7,7,[np.int64(7)]
141,164,OLQVR,RIGR,chemical,1,7,7,[np.int64(7)]
141,178,OLQVR,RMDVL,electrical,1,7,7,[np.int64(7)]
141,182,OLQVR,RMER,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
141,189,OLQVR,RMHR,chemical,1,7,7,[np.int64(7)]
142,45,PLNL,AVBR,chemical,1,7,7,[np.int64(7)]
142,88,PLNL,BWM-VL03,chemical,1,7,7,[np.int64(7)]
142,160,PLNL,RID,chemical,1,7,7,[np.int64(7)]
142,190,PLNL,SAADL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
142,193,PLNL,SAAVR,chemical,1,7,7,[np.int64(7)]
142,206,PLNL,SMBVL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
142,211,PLNL,SMDVR,chemical,1,7,7,[np.int64(7)]
143,187,PLNR,RMGR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
143,189,PLNR,RMHR,electrical,1,7,7,[np.int64(7)]
143,191,PLNR,SAADR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
143,207,PLNR,SMBVR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
143,210,PLNR,SMDVL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
144,0,PVCL,ADAL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
144,145,PVCL,PVCR,electrical,1,7,7,[np.int64(7)]
144,194,PVCL,SDQL,chemical,1,7,7,[np.int64(7)]
145,54,PVCR,AVJL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
145,200,PVCR,SIBDL,chemical,1,7,7,[np.int64(7)]
146,10,PVNL,AIAL,chemical,1,7,7,[np.int64(7)]
146,21,PVNL,AIZR,chemical,1,7,7,[np.int64(7)]
146,36,PVNL,ASJL,chemical,1,7,7,[np.int64(7)]
146,44,PVNL,AVBL,chemical,1,7,7,[np.int64(7)]
146,47,PVNL,AVDR,chemical,1,7,7,[np.int64(7)]
146,50,PVNL,AVFL,chemical,1,7,7,[np.int64(7)]
146,59,PVNL,AVM,chemical,1,7,7,[np.int64(7)]
146,68,PVNL,BDUL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
146,69,PVNL,BDUR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
146,122,PVNL,HSNL,chemical,1,7,7,[np.int64(7)]
146,123,PVNL,HSNR,chemical,1,7,7,[np.int64(7)]
146,147,PVNL,PVNR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
146,206,PVNL,SMBVL,chemical,1,7,7,[np.int64(7)]
147,23,PVNR,ALML,chemical,1,7,7,[np.int64(7)]
147,44,PVNR,AVBL,chemical,1,7,7,[np.int64(7)]
147,54,PVNR,AVJL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
147,68,PVNR,BDUL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
147,69,PVNR,BDUR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
147,146,PVNR,PVNL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
147,162,PVNR,RIFR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
147,194,PVNR,SDQL,chemical,1,7,7,[np.int64(7)]
148,50,PVPL,AVFL,chemical,1,7,7,[np.int64(7)]
148,196,PVPL,SIADL,chemical,1,7,7,[np.int64(7)]
149,56,PVPR,AVKL,chemical,1,7,7,[np.int64(7)]
149,185,PVPR,RMFR,chemical,1,7,7,[np.int64(7)]
150,22,PVQL,ALA,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
150,59,PVQL,AVM,chemical,1,7,7,[np.int64(7)]
150,144,PVQL,PVCL,chemical,1,7,7,[np.int64(7)]
151,29,PVQR,ASER,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
151,31,PVQR,ASGR,chemical,1,7,7,[np.int64(7)]
151,61,PVQR,AWAR,chemical,1,7,7,[np.int64(7)]
151,122,PVQR,HSNL,chemical,1,7,7,[np.int64(7)]
151,123,PVQR,HSNR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
151,146,PVQR,PVNL,chemical,1,7,7,[np.int64(7)]
151,187,PVQR,RMGR,chemical,1,7,7,[np.int64(7)]
154,166,RIAL,RIML,electrical,1,7,7,[np.int64(7)]
154,195,RIAL,SDQR,chemical,1,7,7,[np.int64(7)]
154,204,RIAL,SMBDL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
154,205,RIAL,SMBDR,chemical,1,7,7,[np.int64(7)]
154,207,RIAL,SMBVR,chemical,1,7,7,[np.int64(7)]
155,192,RIAR,SAAVL,electrical,1,7,7,[np.int64(7)]
155,200,RIAR,SIBDL,chemical,1,7,7,[np.int64(7)]
155,204,RIAR,SMBDL,chemical,1,7,7,[np.int64(7)]
155,206,RIAR,SMBVL,chemical,1,7,7,[np.int64(7)]
156,12,RIBL,AIBL,chemical,1,7,7,[np.int64(7)]
156,41,RIBL,AUAR,chemical,1,7,7,[np.int64(7)]
156,165,RIBL,RIH,chemical,1,7,7,[np.int64(7)]
156,220,RIBL,URYDL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
156,222,RIBL,URYVL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
158,45,RICL,AVBR,chemical,1,7,7,[np.int64(7)]
158,46,RICL,AVDL,chemical,1,7,7,[np.int64(7)]
158,104,RICL,CEPDR,chemical,1,7,7,[np.int64(7)]
158,145,RICL,PVCR,chemical,1,7,7,[np.int64(7)]
158,218,RICL,URXL,chemical,1,7,7,[np.int64(7)]
159,13,RICR,AIBR,chemical,1,7,7,[np.int64(7)]
159,44,RICR,AVBL,chemical,1,7,7,[np.int64(7)]
159,103,RICR,CEPDL,chemical,1,7,7,[np.int64(7)]
159,186,RICR,RMGL,chemical,1,7,7,[np.int64(7)]
161,13,RIFL,AIBR,chemical,1,7,7,[np.int64(7)]
161,15,RIFL,AIMR,chemical,1,7,7,[np.int64(7)]
161,24,RIFL,ALMR,chemical,1,7,7,[np.int64(7)]
161,47,RIFL,AVDR,chemical,1,7,7,[np.int64(7)]
161,146,RIFL,PVNL,chemical,1,7,7,[np.int64(7)]
161,167,RIFL,RIMR,chemical,1,7,7,[np.int64(7)]
162,11,RIFR,AIAR,chemical,1,7,7,[np.int64(7)]
162,15,RIFR,AIMR,chemical,1,7,7,[np.int64(7)]
162,27,RIFR,AQR,chemical,1,7,7,[np.int64(7)]
162,50,RIFR,AVFL,chemical,1,7,7,[np.int64(7)]
162,53,RIFR,AVHR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
162,123,RIFR,HSNR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
162,147,RIFR,PVNR,chemical,1,7,7,[np.int64(7)]
162,148,RIFR,PVPL,chemical,1,7,7,[np.int64(7)]
162,187,RIFR,RMGR,chemical,1,7,7,[np.int64(7)]
162,219,RIFR,URXR,electrical,1,7,7,[np.int64(7)]
163,25,RIGL,ALNL,chemical,1,7,7,[np.int64(7)]
163,32,RIGL,ASHL,chemical,1,7,7,[np.int64(7)]
163,45,RIGL,AVBR,chemical,1,7,7,[np.int64(7)]
163,150,RIGL,PVQL,chemical,1,7,7,[np.int64(7)]
163,185,RIGL,RMFR,chemical,1,7,7,[np.int64(7)]
163,188,RIGL,RMHL,chemical,1,7,7,[np.int64(7)]
163,218,RIGL,URXL,chemical,1,7,7,[np.int64(7)]
164,26,RIGR,ALNR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
164,67,RIGR,BAGR,chemical,1,7,7,[np.int64(7)]
164,143,RIGR,PLNR,chemical,1,7,7,[np.int64(7)]
164,149,RIGR,PVPR,chemical,1,7,7,[np.int64(7)]
165,18,RIH,AIYL,chemical,1,7,7,[np.int64(7)]
165,41,RIH,AUAR,chemical,1,7,7,[np.int64(7)]
165,49,RIH,AVER,chemical,1,7,7,[np.int64(7)]
165,128,RIH,IL1VL,chemical,1,7,7,[np.int64(7)]
165,214,RIH,URAVL,chemical,1,7,7,[np.int64(7)]
165,215,RIH,URAVR,chemical,1,7,7,[np.int64(7)]
165,222,RIH,URYVL,chemical,1,7,7,[np.int64(7)]
166,42,RIML,AVAL,chemical,1,7,7,[np.int64(7)]
166,49,RIML,AVER,chemical,1,7,7,[np.int64(7)]
166,137,RIML,OLLR,chemical,1,7,7,[np.int64(7)]
166,167,RIML,RIMR,electrical,1,7,7,[np.int64(7)]
166,171,RIML,RIS,electrical,1,7,7,[np.int64(7)]
166,184,RIML,RMFL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
166,218,RIML,URXL,electrical,1,7,7,[np.int64(7)]
167,41,RIMR,AUAR,chemical,1,7,7,[np.int64(7)]
167,154,RIMR,RIAL,chemical,1,7,7,[np.int64(7)]
167,162,RIMR,RIFR,chemical,1,7,7,[np.int64(7)]
168,169,RIPL,RIPR,electrical,1,7,7,[np.int64(7)]
169,183,RIPR,RMEV,electrical,1,7,7,[np.int64(7)]
170,171,RIR,RIS,electrical,1,7,7,[np.int64(7)]
170,207,RIR,SMBVR,chemical,1,7,7,[np.int64(7)]
171,175,RIS,RMDDR,electrical,1,7,7,[np.int64(7)]
171,210,RIS,SMDVL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
171,221,RIS,URYDR,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
171,222,RIS,URYVL,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
172,195,RIVL,SDQR,chemical,1,7,7,[np.int64(7)]
173,100,RIVR,BWM-VR07,chemical,1,7,7,[np.int64(7)]
173,116,RIVR,GLRDL,chemical,1,7,7,[np.int64(7)]
173,159,RIVR,RICR,chemical,1,7,7,[np.int64(7)]
173,179,RIVR,RMDVR,electrical,1,7,7,[np.int64(7)]
173,195,RIVR,SDQR,electrical,1,7,7,[np.int64(7)]
173,206,RIVR,SMBVL,chemical,1,7,7,[np.int64(7)]
174,76,RMDDL,BWM-DL07,chemical,1,7,7,[np.int64(7)]
174,83,RMDDL,BWM-DR06,chemical,1,7,7,[np.int64(7)]
174,84,RMDDL,BWM-DR07,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
174,125,RMDDL,IL1DR,chemical,1,7,7,[np.int64(7)]
174,174,RMDDL,RMDDL,chemical,1,7,7,[np.int64(7)]
174,183,RMDDL,RMEV,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
174,199,RMDDL,SIAVR,electrical,2,7,8,"[np.int64(7), np.int64(8)]"
175,89,RMDDR,BWM-VL04,chemical,1,7,7,[np.int64(7)]
175,124,RMDDR,IL1DL,chemical,1,7,7,[np.int64(7)]
175,175,RMDDR,RMDDR,chemical,1,7,7,[np.int64(7)]
175,176,RMDDR,RMDL,chemical,1,7,7,[np.int64(7)]
175,201,RMDDR,SIBDR,electrical,2,7,8,"[np.int64(7), np.int64(8)]"
176,85,RMDL,BWM-DR08,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
176,99,RMDL,BWM-VR06,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
176,166,RMDL,RIML,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
176,181,RMDL,RMEL,electrical,2,7,8,"[np.int64(7), np.int64(8)]"
176,199,RMDL,SIAVR,chemical,1,7,7,[np.int64(7)]
177,77,RMDR,BWM-DL08,chemical,1,7,7,[np.int64(7)]
177,91,RMDR,BWM-VL06,chemical,2,7,8,"[np.int64(7), np.int64(8)]"
177,118,RMDR,GLRL,chemical,1,7,7,[np.int64(7)]
