source_id,target_id,source_name,target_name,type,timepoints_present,first_appearance,last_appearance,timepoint_list
30,12,ASGL,AIBL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
32,42,ASHL,AVAL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
33,1,ASHR,ADAR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
33,47,ASHR,AVDR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
33,155,ASHR,RIAR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
35,64,ASIR,AWCL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
36,38,ASJL,ASKL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
40,42,AUAL,AVAL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
41,43,AUAR,AVAR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
48,223,AVEL,URYVR,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
49,167,AVER,RIMR,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
49,222,AVER,URYVL,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
52,5,AVHL,ADFR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
60,20,AWAL,AIZL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
60,28,AWAL,ASEL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
61,21,AWAR,AIZR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
64,19,AWCL,AIYR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
64,65,AWCL,AWCR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
66,164,BAGL,RIGR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
67,163,BAGR,RIGL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
67,170,BAGR,RIR,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
103,138,CEPDL,OLQDL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
104,48,CEPDR,AVEL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
104,139,CEPDR,OLQDR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
104,179,CEPDR,RMDVR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
105,140,CEPVL,OLQVL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
105,174,CEPVL,RMDDL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
106,175,CEPVR,RMDDR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
112,20,DVA,AIZL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
113,13,DVC,AIBR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
113,157,DVC,RIBR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
113,163,DVC,RIGL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
113,164,DVC,RIGR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
114,115,FLPL,FLPR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
115,42,FLPR,AVAL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
126,176,IL1L,RMDL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
130,180,IL2DL,RMED,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
130,212,IL2DL,URADL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
131,213,IL2DR,URADR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
132,138,IL2L,OLQDL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
132,186,IL2L,RMGL,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
132,218,IL2L,URXL,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
133,219,IL2R,URXR,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
135,215,IL2VR,URAVR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
136,138,OLLL,OLQDL,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
136,178,OLLL,RMDVL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
137,179,OLLR,RMDVR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
138,132,OLQDL,IL2L,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
139,174,OLQDR,RMDDL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
139,203,OLQDR,SIBVR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
140,200,OLQVL,SIBDL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
144,44,PVCL,AVBL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
149,44,PVPR,AVBL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
154,196,RIAL,SIADL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
156,67,RIBL,BAGR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
157,48,RIBR,AVEL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
157,49,RIBR,AVER,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
157,210,RIBR,SMDVL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
161,166,RIFL,RIML,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
162,167,RIFR,RIMR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
164,49,RIGR,AVER,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
164,221,RIGR,URYDR,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
165,103,RIH,CEPDL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
166,193,RIML,SAAVR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
166,210,RIML,SMDVL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
167,12,RIMR,AIBL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
167,157,RIMR,RIBR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
170,20,RIR,AIZL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
171,166,RIS,RIML,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
171,167,RIS,RIMR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
171,209,RIS,SMDDR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
172,155,RIVL,RIAR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
173,174,RIVR,RMDDL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
174,81,RMDDL,BWM-DR04,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
174,190,RMDDL,SAADL,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
175,73,RMDDR,BWM-DL04,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
176,178,RMDL,RMDVL,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
177,89,RMDR,BWM-VL04,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
178,96,RMDVL,BWM-VR03,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
178,192,RMDVL,SAAVL,electrical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
180,88,RMED,BWM-VL03,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
183,72,RMEV,BWM-DL03,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
183,80,RMEV,BWM-DR03,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
186,176,RMGL,RMDL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
187,177,RMGR,RMDR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
190,211,SAADL,SMDVR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
192,209,SAAVL,SMDDR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
204,79,SMBDL,BWM-DR02,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
204,81,SMBDL,BWM-DR04,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
205,74,SMBDR,BWM-DL05,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
207,95,SMBVR,BWM-VR02,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
220,175,URYDL,RMDDR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
221,174,URYDR,RMDDL,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
221,179,URYDR,RMDVR,chemical,7,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
